Unnamed: 0,id,scrape_id,host_id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location
1485,26560630,20250609011815,83509781,29.94527,-90.09836,Broadmoor,,Entire townhouse,Entire home/apt,2016-07-13,"New Orleans, LA",,,100%,f,1,1,t,t,6,2.0,2 baths,3.0,3.0,"[""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Microwave"", ""Refrigerator"", ""Lockbox"", ""Clothing storage: closet"", ""Bed linens"", ""Free parking on premises"", ""First aid kit"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Laundromat nearby"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Bathtub"", ""Cooking basics"", ""Private entrance""]",$224.00,30,30,30,30,1125,1125,30.0,1125.0,t,30,47,47,47,47,29,1,0,1,0.34,4.55,4.59,4.14,4.86,4.72
1490,26664639,20250609011815,64889660,29.9768,-90.10259,Mid-City,,Entire rental unit,Entire home/apt,2016-03-29,"New Orleans, LA",,,,f,1,1,t,f,6,2.0,2 baths,2.0,4.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""TV with standard cable"", ""Dryer"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Lockbox"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Backyard"", ""Oven"", ""Children\u2019s books and toys"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Bathtub"", ""Cooking basics"", ""Private entrance"", ""Patio or balcony"", ""Pack \u2019n play/Travel crib""]",$248.00,30,32,30,30,32,32,30.0,32.0,t,29,59,89,364,197,41,0,0,0,0.49,5.0,5.0,4.95,5.0,4.98
1494,26868629,20250609011815,48187766,29.94235,-90.12657,East Carrollton,,Entire rental unit,Entire home/apt,2015-11-04,"New Orleans, LA",within an hour,100%,90%,t,16,37,t,t,4,1.0,1 bath,1.0,2.0,"[""Heating"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Dryer"", ""Stove"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Washer"", ""Oven"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Hot water kettle"", ""Hangers"", ""Iron"", ""Bathtub"", ""Private entrance""]",$76.00,30,1125,30,30,1125,1125,30.0,1125.0,t,30,60,90,270,198,2,0,0,0,0.02,4.0,4.0,4.0,5.0,4.0
1495,26877146,20250609011815,48187766,29.94293,-90.12737,East Carrollton,,Entire rental unit,Entire home/apt,2015-11-04,"New Orleans, LA",within an hour,100%,90%,t,16,37,t,t,8,1.0,1 bath,5.0,5.0,"[""Dryer"", ""Washer"", ""Heating"", ""Shampoo"", ""Essentials"", ""Wifi"", ""Air conditioning"", ""Hangers"", ""Free parking on premises""]",$200.00,30,1125,30,30,1125,1125,30.0,1125.0,t,30,60,90,90,90,1,0,0,0,0.01,3.0,4.0,4.0,5.0,5.0
1496,26888889,20250609011815,140393442,29.97101,-90.04945,St. Claude,,Entire guest suite,Entire home/apt,2017-07-14,"New Orleans, LA",,,,f,2,2,t,f,2,,1 bath,,,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""TV with standard cable"", ""Dryer"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cooking basics"", ""Keypad""]",,30,1125,30,30,1125,1125,30.0,1125.0,t,0,0,0,0,0,55,0,0,0,0.67,4.95,4.96,4.98,4.98,4.8
1498,26896394,20250609011815,71478267,29.96286,-90.12076,Leonidas,,Entire rental unit,Entire home/apt,2016-05-11,"New Orleans, LA",within an hour,100%,71%,f,2,2,t,t,4,1.0,1 bath,0.0,2.0,"[""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Mini fridge"", ""Wifi"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Outdoor kitchen"", ""Ceiling fan"", ""Outdoor dining area"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Window AC unit"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Lockbox"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Fire extinguisher"", ""TV"", ""Body soap"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""BBQ grill"", ""Wine glasses"", ""Private entrance""]",$94.00,30,1125,30,30,1125,1125,30.0,1125.0,t,29,59,89,269,197,50,4,0,11,0.67,4.66,4.8,4.7,4.78,4.68
1501,26952005,20250609011815,140393442,29.97089,-90.05138,St. Roch,,Entire guest suite,Entire home/apt,2017-07-14,"New Orleans, LA",,,,f,2,2,t,f,4,,1 bath,2.0,,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""TV with standard cable"", ""Dryer"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Iron"", ""Breakfast"", ""Cooking basics"", ""Keypad""]",,30,1125,30,30,1125,1125,30.0,1125.0,t,0,0,0,0,0,73,0,0,0,0.87,4.9,4.95,4.9,4.95,4.71
1502,26986928,20250609011815,71478267,29.96133,-90.12036,Leonidas,,Entire guest suite,Entire home/apt,2016-05-11,"New Orleans, LA",within an hour,100%,71%,f,2,2,t,t,4,1.0,1 bath,1.0,4.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Blender"", ""Shower gel"", ""Hot water"", ""Board games"", ""Wifi"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Stove"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Window AC unit"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Exterior security cameras on property"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Oven"", ""Body soap"", ""Laundromat nearby"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""36 inch HDTV with Roku"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Hammock"", ""Private entrance"", ""BBQ grill"", ""Patio or balcony"", ""Freezer"", ""Keypad""]",$110.00,30,365,30,30,1125,1125,30.0,1125.0,t,30,60,90,270,198,70,0,0,0,0.83,4.66,4.77,4.66,4.86,4.44
1503,27050202,20250609011815,6268899,29.93364,-90.08231,Central City,,Entire rental unit,Entire home/apt,2013-05-07,"New Orleans, LA",within an hour,100%,100%,t,11,13,t,t,2,1.0,1 bath,0.0,1.0,"[""Indoor fireplace"", ""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Stove"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Window AC unit"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Lockbox"", ""Bed linens"", ""Hair dryer"", ""Paid washer \u2013 In building"", ""First aid kit"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Laundromat nearby"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance""]",$69.00,3,1125,1,3,1125,1125,3.0,1125.0,t,13,20,36,128,123,188,40,2,38,2.26,4.86,4.89,4.81,4.89,4.98
1517,27254282,20250609011815,205274635,29.94891,-90.11182,Marlyville - Fontainbleau,,Entire rental unit,Entire home/apt,2018-07-26,,,,,f,1,1,t,f,4,1.0,1 bath,1.0,2.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Outdoor furniture"", ""Dryer"", ""Stove"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Backyard"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Body soap"", ""Ethernet connection"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Private entrance"", ""Patio or balcony"", ""Freezer"", ""Keypad""]",$108.00,30,90,30,30,90,90,30.0,90.0,t,28,58,88,363,196,17,0,0,0,0.21,5.0,4.94,5.0,4.94,4.88
1520,27485185,20250609011815,51541620,29.9350468,-90.1069043,Freret,,Entire rental unit,Entire home/apt,2015-12-16,"New Orleans, LA",within an hour,100%,100%,f,15,15,t,t,6,1.0,1 bath,3.0,3.0,"[""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Hot water"", ""Wifi"", ""Dryer"", ""Self check-in"", ""Coffee maker"", ""Paid parking on premises"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Pets allowed"", ""Dishwasher"", ""HDTV"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""Kitchen"", ""Free street parking"", ""Hangers"", ""Iron"", ""Conditioner"", ""Cooking basics"", ""Private entrance"", ""Clothing storage"", ""Patio or balcony"", ""Pack \u2019n play/Travel crib"", ""Keypad""]",$136.00,1,365,1,3,365,365,2.4,365.0,t,15,45,72,189,174,211,30,3,36,2.6,4.74,4.86,4.8,4.73,4.92
1523,27528699,20250609011815,11372242,29.97367,-90.10815,Mid-City,,Entire rental unit,Entire home/apt,2014-01-16,"New Orleans, LA",within an hour,100%,100%,t,49,56,t,t,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Dryer"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Body soap"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cooking basics"", ""Private entrance"", ""Keypad""]",$58.00,30,365,7,30,1125,1125,27.8,1125.0,t,5,5,5,43,43,110,11,0,9,1.33,4.85,4.96,4.96,4.94,4.72
1528,27664339,20250609011815,208790030,30.03817,-90.00718,Little Woods,,Room in boutique hotel,Private room,2018-08-11,,,,,f,1,1,t,f,16,,6.5 shared baths,12.0,,"[""Heating"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Dryer"", ""Self check-in"", ""Smoke alarm"", ""Shampoo"", ""Lockbox"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Fire extinguisher"", ""TV"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Iron"", ""Private living room""]",,30,1125,30,30,1125,1125,30.0,1125.0,,0,0,0,0,0,0,0,0,0,,,,,,
1529,27704737,20250609011815,208932132,29.98358,-90.10142,City Park,,Entire rental unit,Entire home/apt,2018-08-11,"New Orleans, LA",,,100%,t,1,1,t,t,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Heating"", ""Wifi"", ""Air conditioning"", ""Dryer"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Fire extinguisher"", ""TV"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Iron"", ""Private entrance""]",$137.00,3,90,3,3,1125,1125,3.0,1125.0,t,14,14,14,14,14,120,7,0,12,1.45,4.98,5.0,4.98,4.96,4.97
1531,27762728,20250609011815,209616262,29.95416,-90.10968,Marlyville - Fontainbleau,,Entire guest suite,Entire home/apt,2018-08-14,"New Orleans, LA",,,,f,1,1,t,t,4,1.5,1.5 baths,2.0,2.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Pool"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""TV with standard cable"", ""Dryer"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Backyard"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cooking basics"", ""BBQ grill"", ""Private entrance"", ""Patio or balcony"", ""Keypad""]",$127.00,30,90,30,30,90,90,30.0,90.0,t,9,39,69,159,159,142,0,0,0,1.78,4.99,4.99,4.99,5.0,4.96
1534,27787309,20250609011815,63302549,29.9314,-90.08677,Central City,,Entire rental unit,Entire home/apt,2016-03-16,"Kenner, LA",,,0%,f,3,7,t,t,4,,1 bath,1.0,,"[""Dishes and silverware"", ""Heating"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Self check-in"", ""Shampoo"", ""Lockbox"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""TV"", ""Body soap"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Extra pillows and blankets"", ""Conditioner"", ""Bathtub""]",,30,1125,30,30,1125,1125,30.0,1125.0,t,30,60,90,90,90,126,0,0,0,1.52,4.74,4.83,4.83,4.73,4.89
1537,27850048,20250609011815,7554484,29.93672,-90.08747,Central City,,Entire rental unit,Entire home/apt,2013-07-17,"New Orleans, LA",,,100%,f,1,2,t,f,4,,2 baths,2.0,,"[""Books and reading material"", ""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Board games"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Air conditioning"", ""Clothing storage: closet and dresser"", ""Stove"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Pets allowed"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Hair dryer"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Laundromat nearby"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""HDTV with Netflix, Fire TV"", ""Freezer"", ""Keypad""]",,30,730,30,30,730,730,30.0,730.0,t,0,0,0,0,0,233,8,0,24,2.89,4.77,4.82,4.83,4.77,4.37
1538,27865542,20250609011815,1194305,29.97992,-90.07837,Fairgrounds,,Entire guest suite,Entire home/apt,2011-09-22,"New Orleans, LA",within a day,100%,98%,t,1,1,t,f,2,1.0,1 bath,1.0,1.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Ceiling fan"", ""Outdoor dining area"", ""Coffee maker"", ""Host greets you"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""33 inch HDTV with Roku"", ""Hair dryer"", ""Bed linens"", ""Free parking on premises"", ""First aid kit"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""Hot water kettle"", ""Fast wifi \u2013 52 Mbps"", ""Hangers"", ""Extra pillows and blankets"", ""Cleaning products"", ""Free washer \u2013 In building"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Other gas stove"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""BBQ grill"", ""Private entrance"", ""Free dryer \u2013 In building"", ""Freezer""]",$95.00,3,30,3,3,30,30,3.0,30.0,t,7,15,42,91,91,168,38,2,39,2.08,4.98,4.98,4.99,4.96,4.92
1539,27870411,20250609011815,199977782,29.99674,-90.1149,Lakeview,,Entire rental unit,Entire home/apt,2018-07-04,"New Orleans, LA",,,,f,1,4,t,t,6,1.0,1 bath,2.0,6.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Outdoor furniture"", ""TV with standard cable"", ""Dryer"", ""Stove"", ""Outdoor dining area"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Backyard"", ""Oven"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cooking basics"", ""BBQ grill"", ""Private entrance"", ""Keypad""]",$213.00,30,90,30,30,90,90,30.0,90.0,t,30,60,90,180,180,30,0,0,0,0.36,4.83,4.73,4.83,4.87,5.0
1547,27966516,20250609011815,207402831,29.95998,-90.0634,French Quarter,,Entire rental unit,Entire home/apt,2018-08-04,"New Orleans, LA",,,,f,1,2,t,t,3,1.0,1 bath,1.0,1.0,"[""Dryer"", ""Washer"", ""Fire extinguisher"", ""TV"", ""Long term stays allowed"", ""Host greets you"", ""Kitchen"", ""Shampoo"", ""Hot water"", ""Essentials"", ""Wifi"", ""Paid parking off premises"", ""Private entrance"", ""Air conditioning"", ""Hangers"", ""Iron""]",$46.00,30,1125,30,30,1125,1125,30.0,1125.0,t,30,60,90,270,198,13,0,0,0,0.16,4.54,4.69,4.31,4.62,4.69
1549,28006677,20250609011815,123646714,29.97029,-90.08177,Treme - Lafitte,,Entire rental unit,Entire home/apt,2017-03-31,"New Orleans, LA",within an hour,100%,100%,t,9,13,t,t,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Dryer"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Smart lock"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cooking basics"", ""Private entrance"", ""Patio or balcony""]",$56.00,1,365,1,2,365,1125,1.6,702.3,t,30,60,90,196,191,138,11,2,8,1.7,4.67,4.67,4.67,4.9,4.57
1552,28029008,20250609011815,125560574,29.92114,-90.10746,Uptown,,Entire rental unit,Entire home/apt,2017-04-12,"New Orleans, LA",within a day,89%,93%,t,1,1,t,t,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Dryer"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Microwave"", ""Refrigerator"", ""Dishwasher"", ""Hair dryer"", ""Washer"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Iron"", ""Cooking basics"", ""Keypad""]",$95.00,1,1125,1,1,1125,1125,1.0,1125.0,t,21,48,78,156,156,177,33,2,35,2.25,4.95,4.98,4.93,4.9,4.99
1555,28094716,20250609011815,141935711,29.97211,-90.08049,Treme - Lafitte,,Entire guest suite,Entire home/apt,2017-07-22,"New Orleans, LA",,,,f,2,2,t,t,2,,1 bath,1.0,,"[""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Shared backyard \u2013 Fully fenced"", ""Air conditioning"", ""Dryer"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""Washer"", ""Fire extinguisher"", ""TV"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Private entrance"", ""Keypad""]",,30,1125,30,30,1125,1125,30.0,1125.0,t,0,0,0,0,0,67,0,0,0,0.82,4.81,4.82,4.91,4.97,4.61
1556,28096009,20250609011815,62302207,29.96553,-90.0521,Marigny,,Entire rental unit,Entire home/apt,2016-03-09,"New Orleans, LA",within an hour,94%,100%,f,5,7,t,t,10,2.0,2 baths,2.0,5.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Hot water"", ""Wifi"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Hair dryer"", ""Washer"", ""Oven"", ""Children\u2019s books and toys"", ""50 inch HDTV with Netflix, standard cable"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Smart lock"", ""Hangers"", ""Iron"", ""Cleaning products"", ""Cooking basics"", ""Private entrance""]",$91.00,1,365,1,3,1125,1125,1.9,1125.0,t,24,34,34,34,34,201,17,0,32,2.44,4.87,4.9,4.92,4.95,4.81
1559,28108230,20250609011815,7434138,29.9478,-90.05277,Mcdonogh,,Entire rental unit,Entire home/apt,2013-07-12,"New Orleans, LA",within an hour,100%,61%,t,8,10,t,t,4,1.0,1 bath,7.0,12.0,"[""Dryer"", ""Fire extinguisher"", ""Heating"", ""Smoke alarm"", ""Shampoo"", ""Hangers""]",$150.00,30,120,30,30,120,120,30.0,120.0,t,30,60,90,180,180,0,0,0,0,,,,,,
1562,28153695,20250609011815,98693456,29.96751,-90.06118,Marigny,,Entire rental unit,Entire home/apt,2016-10-07,,,,,,5,5,t,t,2,,1 bath,,,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Lockbox"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Iron"", ""Bathtub"", ""Cooking basics"", ""Private entrance""]",,30,30,30,30,30,30,30.0,30.0,t,0,0,0,0,0,54,0,0,0,0.65,4.63,4.81,4.7,4.83,4.98
1563,28158610,20250609011815,98693456,29.96736,-90.05971,Marigny,,Entire rental unit,Entire home/apt,2016-10-07,,,,,,5,5,t,t,2,,1 bath,,,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Smart lock"", ""Hangers"", ""Iron"", ""Cooking basics"", ""Private entrance""]",,30,30,30,30,30,30,30.0,30.0,t,0,0,0,0,0,51,0,0,0,0.62,4.78,4.94,4.92,4.84,4.96
